Våglängd (nm);Intensitet Källa #2;;Namnlös.sp;;;Källa #2;
580,562;7,031
580,914;7,324
581,265;7,446
581,617;7,739
581,968;7,910
582,319;8,130
582,671;8,301
583,022;8,545
583,373;8,911
583,724;8,984
584,075;9,424
584,426;9,668
584,777;9,985
585,128;10,132
585,479;10,352
585,830;10,913
586,181;11,230
586,532;11,621
586,883;12,036
587,233;12,402
587,584;12,891
587,935;13,306
588,285;13,794
588,636;14,160
588,986;14,722
589,337;15,356
589,687;15,918
590,037;16,260
590,387;16,992
590,738;17,480
591,088;18,066
591,438;18,799
591,788;19,238
592,138;20,044
592,488;20,703
592,838;21,338
593,188;21,997
593,538;22,583
593,888;23,389
594,237;24,365
594,587;24,805
594,937;26,025
595,286;26,514
595,636;27,222
595,986;28,052
596,335;28,662
596,684;29,272
597,034;30,713
597,383;30,859
597,732;31,860
598,082;32,446
598,431;32,764
598,780;34,180
599,129;34,766
599,478;35,156
599,827;35,791
600,176;36,182
600,525;36,719
600,874;37,036
601,223;37,671
601,571;38,330
601,920;38,354
602,269;38,599
602,618;39,355
602,966;39,478
603,315;39,551
603,663;39,575
604,012;39,355
604,360;39,771
604,708;39,697
605,057;39,429
605,405;39,502
605,753;38,550
606,101;38,989
606,449;38,232
606,797;37,891
607,145;37,793
607,493;37,109
607,841;37,183
608,189;36,694
608,537;36,084
608,885;35,522
609,232;34,717
609,580;34,033
609,928;33,984
610,275;32,617
610,623;32,129
610,970;31,934
611,318;30,566
611,665;30,225
612,013;29,297
612,360;28,906
612,707;28,076
613,054;27,295
613,401;26,660
613,749;26,074
614,096;25,342
614,443;24,756
614,790;23,926
615,136;23,022
615,483;22,412
615,830;21,802
616,177;21,289
616,524;20,776
616,870;20,093
617,217;19,678
617,564;19,214
617,910;18,384
618,257;17,798
618,603;17,310
618,949;16,650
619,296;16,211
619,642;15,991
619,988;15,283
620,334;14,819
620,681;14,526
621,027;14,111
621,373;13,550
621,719;13,184
622,065;12,964
622,411;12,695
622,757;12,134
623,102;11,670
623,448;11,450
623,794;10,986
624,140;10,938
624,485;10,669
624,831;10,352
625,176;9,985
625,522;9,644
625,867;9,253
626,213;9,155
626,558;8,887
626,903;8,813
627,248;8,496
627,594;8,276
627,939;8,301
628,284;8,130
628,629;7,861
628,974;7,642
629,319;7,690
629,664;7,471
630,009;7,520
630,353;7,056
630,698;6,909
631,043;6,812
631,388;6,787
631,732;6,543
632,077;6,470
632,421;6,519
632,766;6,177
633,110;6,177
633,455;6,104
633,799;5,859
634,143;5,859
634,487;5,908
634,832;5,811
635,176;5,762
635,520;5,688
635,864;5,469
636,208;5,615
636,552;5,273
636,896;5,322
637,239;5,298
637,583;5,396
637,927;5,127
638,271;5,005
638,614;5,054
